feature,fold,importance
domaine_etude,22,0.01434042603658442
domaine_etude,23,0.0009113277596953018
domaine_etude,24,0.02381712834684314
frequence_deplacement,0,-0.000485050080778493
frequence_deplacement,1,-0.0003349191138773411
frequence_deplacement,2,-0.00733226097300137
frequence_deplacement,3,0.003061821211954341
frequence_deplacement,4,-0.002580320524119384
frequence_deplacement,5,-0.004071699411905494
frequence_deplacement,6,-8.475525682859475e-05
frequence_deplacement,7,3.309297432518843e-06
frequence_deplacement,8,0.004954763854789268
frequence_deplacement,9,0.0002162513865542226
frequence_deplacement,10,-3.690441052591753e-05
frequence_deplacement,11,-0.006031425103937782
frequence_deplacement,12,0.0005119347667489116
frequence_deplacement,13,-0.012296538417924973
frequence_deplacement,14,-0.000519819620811579
frequence_deplacement,15,-0.0017560613728081931
frequence_deplacement,16,-0.00582041889501903
frequence_deplacement,17,-0.0012170916573274293
frequence_deplacement,18,-0.003349723014427608
frequence_deplacement,19,0.0018312915936080586
frequence_deplacement,20,-0.002941603889864852
frequence_deplacement,21,0.00815463830810872
frequence_deplacement,22,-0.004716587067778488
frequence_deplacement,23,-0.0017447754267456816
frequence_deplacement,24,-0.00477901532596905
annees_depuis_la_derniere_promotion,0,0.032984305875191855
annees_depuis_la_derniere_promotion,1,0.03909448838244876
annees_depuis_la_derniere_promotion,2,0.012582925644138543
annees_depuis_la_derniere_promotion,3,0.011956344216115878
annees_depuis_la_derniere_promotion,4,0.0422066542436995
annees_depuis_la_derniere_promotion,5,0.04902957405928083
annees_depuis_la_derniere_promotion,6,0.04979812420948508
annees_depuis_la_derniere_promotion,7,0.02603356773223775
annees_depuis_la_derniere_promotion,8,0.016406469143934156
annees_depuis_la_derniere_promotion,9,0.02116194771167313
annees_depuis_la_derniere_promotion,10,0.05537598633630464
annees_depuis_la_derniere_promotion,11,0.014514500840697164
annees_depuis_la_derniere_promotion,12,0.024177290478433765
annees_depuis_la_derniere_promotion,13,0.04324880807150892
annees_depuis_la_derniere_promotion,14,0.022734853176342617
annees_depuis_la_derniere_promotion,15,0.026694969724243366
annees_depuis_la_derniere_promotion,16,0.009756479404116758
annees_depuis_la_derniere_promotion,17,0.04282520363872698
annees_depuis_la_derniere_promotion,18,0.029753417286440886
annees_depuis_la_derniere_promotion,19,0.013059075772082457
annees_depuis_la_derniere_promotion,20,0.04760371236483073
annees_depuis_la_derniere_promotion,21,0.0603611086036826
annees_depuis_la_derniere_promotion,22,0.0569635352196687
annees_depuis_la_derniere_promotion,23,0.022118808113094336
annees_depuis_la_derniere_promotion,24,0.010962164731586333
annes_sous_responsable_actuel,0,0.05744311109879089
annes_sous_responsable_actuel,1,0.014848566910672684
annes_sous_responsable_actuel,2,0.03851025111789843
annes_sous_responsable_actuel,3,0.02309355061698707
annes_sous_responsable_actuel,4,0.04112949033024245
annes_sous_responsable_actuel,5,0.03615569743218178
annes_sous_responsable_actuel,6,0.05261367260171995
annes_sous_responsable_actuel,7,0.06985705556650793
annes_sous_responsable_actuel,8,0.05962841844493777
annes_sous_responsable_actuel,9,0.023984706740149596
annes_sous_responsable_actuel,10,0.0075119900067580295
annes_sous_responsable_actuel,11,0.05279090282741681
annes_sous_responsable_actuel,12,0.047648089292682515
annes_sous_responsable_actuel,13,0.07317602024578612
annes_sous_responsable_actuel,14,0.06064979125425903
annes_sous_responsable_actuel,15,0.03583833271605561
annes_sous_responsable_actuel,16,0.07417577521979304
annes_sous_responsable_actuel,17,0.04203889275703786
annes_sous_responsable_actuel,18,0.030768473343583024
annes_sous_responsable_actuel,19,-0.006420037811125096
annes_sous_responsable_actuel,20,0.026073848756026217
annes_sous_responsable_actuel,21,0.040309031278877624
annes_sous_responsable_actuel,22,0.04968800215488669
annes_sous_responsable_actuel,23,0.038973816580615696
annes_sous_responsable_actuel,24,0.03362149972847086
employee_id_anon,0,0.0
employee_id_anon,1,0.0
employee_id_anon,2,0.0
employee_id_anon,3,0.0
employee_id_anon,4,0.0
employee_id_anon,5,0.0
employee_id_anon,6,0.0
employee_id_anon,7,0.0
employee_id_anon,8,0.0
employee_id_anon,9,0.0
employee_id_anon,10,0.0
employee_id_anon,11,0.0
employee_id_anon,12,0.0
employee_id_anon,13,0.0
employee_id_anon,14,0.0
employee_id_anon,15,0.0
employee_id_anon,16,0.0
employee_id_anon,17,0.0
employee_id_anon,18,0.0
employee_id_anon,19,0.0
employee_id_anon,20,0.0
employee_id_anon,21,0.0
employee_id_anon,22,0.0
employee_id_anon,23,0.0
employee_id_anon,24,0.0
changement_poste,0,0.0007070731976172139
changement_poste,1,-0.015001577026999424
changement_poste,2,-0.011505030824251462
changement_poste,3,0.004269745547175052
changement_poste,4,-0.004128256268441421
changement_poste,5,0.0006786495445968543
changement_poste,6,-0.001493196837446409
changement_poste,7,-0.005332115092564926
changement_poste,8,0.0025461891081286826
changement_poste,9,0.005478111314901035
changement_poste,10,0.003940491628057219
changement_poste,11,-0.0016548094122103229
changement_poste,12,-0.0017740717977084985
changement_poste,13,-0.0024159854559670513
changement_poste,14,-0.0021284794470250445
changement_poste,15,-0.005220350398812334
changement_poste,16,-0.003990574144428505
changement_poste,17,-0.003013767918867949
changement_poste,18,0.0002796518247570656
changement_poste,19,3.3809241458637726e-05
changement_poste,20,0.000867755173797713
changement_poste,21,0.0030577481355378855
changement_poste,22,0.0006973183446503217
changement_poste,23,-0.0005122041485349116
changement_poste,24,-0.0012403122537430588
proba_chgt_experience_par_an,0,0.04014813193935511
proba_chgt_experience_par_an,1,-0.009704214075590556
proba_chgt_experience_par_an,2,0.0835280423873411
proba_chgt_experience_par_an,3,0.008292679632094546
proba_chgt_experience_par_an,4,0.013288362777833762
proba_chgt_experience_par_an,5,0.032509372204114706
proba_chgt_experience_par_an,6,0.06918847057625252
proba_chgt_experience_par_an,7,0.02119983539717054
proba_chgt_experience_par_an,8,0.03748449574576138
proba_chgt_experience_par_an,9,-0.002862714237346897
proba_chgt_experience_par_an,10,-0.029269308175214236
proba_chgt_experience_par_an,11,0.05924751052099588
proba_chgt_experience_par_an,12,0.04110340545639453
proba_chgt_experience_par_an,13,0.028989998318637557
proba_chgt_experience_par_an,14,0.03940500030673797
proba_chgt_experience_par_an,15,0.007305664929504063
proba_chgt_experience_par_an,16,0.020129596107270286
proba_chgt_experience_par_an,17,0.01401158342248603
proba_chgt_experience_par_an,18,0.026630307848352342
proba_chgt_experience_par_an,19,0.004749196146078027
proba_chgt_experience_par_an,20,0.00401327478592034
proba_chgt_experience_par_an,21,0.04843137103847352
proba_chgt_experience_par_an,22,0.05562685482551877
proba_chgt_experience_par_an,23,0.008756150533259243
proba_chgt_experience_par_an,24,0.01756665479443672
proba_chgt_experience_par_an_adulte,0,0.00853178457836743
proba_chgt_experience_par_an_adulte,1,-0.044860544145679845
proba_chgt_experience_par_an_adulte,2,0.0026998079414710884
proba_chgt_experience_par_an_adulte,3,-0.002374516505203583
proba_chgt_experience_par_an_adulte,4,0.009428997598848687
proba_chgt_experience_par_an_adulte,5,0.0007249846923580994
proba_chgt_experience_par_an_adulte,6,-0.0017152403291459174
proba_chgt_experience_par_an_adulte,7,0.022267165548738078
proba_chgt_experience_par_an_adulte,8,0.009088300426424644
proba_chgt_experience_par_an_adulte,9,-0.01676579477030531
proba_chgt_experience_par_an_adulte,10,-0.00923521912351315
proba_chgt_experience_par_an_adulte,11,0.00027569744629918347
proba_chgt_experience_par_an_adulte,12,-0.0011400719003139992
proba_chgt_experience_par_an_adulte,13,0.01679873148127442
proba_chgt_experience_par_an_adulte,14,0.007226564714618289
proba_chgt_experience_par_an_adulte,15,-0.011694497476534726
proba_chgt_experience_par_an_adulte,16,0.01638564880298392
proba_chgt_experience_par_an_adulte,17,-1.590503837213264e-05
proba_chgt_experience_par_an_adulte,18,-0.0025793912949812923
proba_chgt_experience_par_an_adulte,19,-0.007936255077747612
proba_chgt_experience_par_an_adulte,20,-0.04234674346494095
proba_chgt_experience_par_an_adulte,21,0.00973932180651248
proba_chgt_experience_par_an_adulte,22,0.006793556008510204
proba_chgt_experience_par_an_adulte,23,0.000619587062019189
proba_chgt_experience_par_an_adulte,24,-0.0010328235039240741
ratio_experience_vie_adulte,0,0.009195241475946858
ratio_experience_vie_adulte,1,-0.01378518325201451
ratio_experience_vie_adulte,2,0.004366578623167095
ratio_experience_vie_adulte,3,0.004468451755199165
ratio_experience_vie_adulte,4,0.006529464891758985
ratio_experience_vie_adulte,5,0.025566936314646273
ratio_experience_vie_adulte,6,0.007377916322248756
ratio_experience_vie_adulte,7,-0.007637535246343241
ratio_experience_vie_adulte,8,0.008594452510734752
ratio_experience_vie_adulte,9,0.0017783321982256738
ratio_experience_vie_adulte,10,0.02295831599158017
ratio_experience_vie_adulte,11,-0.0417287063187354
ratio_experience_vie_adulte,12,-0.00646472793240036
ratio_experience_vie_adulte,13,0.00011290786214309678
ratio_experience_vie_adulte,14,0.013784257167155178
ratio_experience_vie_adulte,15,-0.003281769832202297
ratio_experience_vie_adulte,16,-0.0003921064941456831
ratio_experience_vie_adulte,17,0.01355366078208119
ratio_experience_vie_adulte,18,-0.005060008619238776
ratio_experience_vie_adulte,19,-0.009229652092530276
ratio_experience_vie_adulte,20,-0.0324775925457356
ratio_experience_vie_adulte,21,0.026890882775103153
ratio_experience_vie_adulte,22,0.046466075682119065
ratio_experience_vie_adulte,23,0.016988465687097488
ratio_experience_vie_adulte,24,-0.0092099119305033
evolution_note,0,-0.0009614722342387583
evolution_note,1,0.01891998565558247
evolution_note,2,-0.019437604489060244
evolution_note,3,0.016068694864773282
evolution_note,4,0.01279858535333539
evolution_note,5,0.017384912099758044
evolution_note,6,0.01590807616463503
evolution_note,7,0.004512116760114182
evolution_note,8,0.010811025316113132
evolution_note,9,0.003966109184054711
evolution_note,10,0.011602971519009842
evolution_note,11,0.0018435848667277765
evolution_note,12,0.012544490949512299
evolution_note,13,0.0066843024702800125
evolution_note,14,-0.005296066251027054
evolution_note,15,0.006741126116144369
evolution_note,16,0.007929286210033148
evolution_note,17,0.008741588750816454
evolution_note,18,0.002774498108078849
evolution_note,19,0.0060130817775009004
evolution_note,20,0.016761727063817046
evolution_note,21,0.003961542461680278
evolution_note,22,0.015088538122501138
evolution_note,23,0.0128386105944699
evolution_note,24,0.014677948868560364
